SKU,Price,Date
3,79.18,15-01-2012
2,49.8,26-07-2011
1,133.45,26-07-2011
3,93.99,26-07-2011
3,81.25,01-11-2010
2,39.99,01-11-2010
3,75.05,15-01-2012
2,48.42,15-01-2012
2,48.39,15-01-2012
1,127.1,26-07-2011
2,44.5,26-07-2011
2,41.94,01-11-2010
3,84.35,01-11-2010
1,126.66,01-11-2010
3,83.75,20-02-2011
2,53.58,01-11-2010
3,92.49,26-07-2011
1,100.97,20-02-2011
3,89.7,01-11-2010
3,70.1,20-02-2011
1,133.34,01-11-2010
3,86.99,20-02-2011
1,129.25,26-07-2011
3,90.55,20-02-2011
1,149.59,01-11-2010
3,92.49,26-07-2011
2,45.22,01-11-2010
2,50.88,01-11-2010
2,47,26-07-2011
3,88.39,01-11-2010
2,52,01-11-2010
1,105,20-02-2011
3,91.11,26-07-2011
2,42.69,20-02-2011
1,108.66,20-02-2011
1,100.97,20-02-2011
3,85.78,26-07-2011
3,94.99,20-02-2011
1,100.96,20-02-2011
1,110,20-02-2011
2,49.75,20-02-2011
1,127.99,26-07-2011
1,127.13,26-07-2011
2,49.49,20-02-2011
3,91.03,20-02-2011
1,85,20-02-2011
2,42.69,20-02-2011
3,81.25,02-11-2010
2,39.99,02-11-2010
2,53.58,02-11-2010
3,90.37,02-11-2010
2,41.94,02-11-2010
3,84.35,02-11-2010
1,130.49,02-11-2010
1,126.56,02-11-2010
1,149.59,02-11-2010
2,45.22,02-11-2010
2,50.88,02-11-2010
1,126.56,02-11-2010
3,90.28,21-02-2011
3,88.84,02-11-2010
2,52,02-11-2010
3,83.75,21-02-2011
1,146.2,02-11-2010
1,130.94,16-01-2012
1,100.97,21-02-2011
3,69.98,16-01-2012
2,51.18,21-02-2011
2,48.45,16-01-2012
3,70.1,21-02-2011
2,50.35,16-01-2012
3,90.55,21-02-2011
3,86.99,21-02-2011
3,70,16-01-2012
2,49.56,16-01-2012
3,75.05,16-01-2012
1,130.94,16-01-2012
1,105,21-02-2011
2,42.69,21-02-2011
2,52,21-02-2011
1,87.75,21-02-2011
1,100.97,21-02-2011
1,108.66,21-02-2011
1,126.25,16-01-2012
3,69.98,16-01-2012
1,120,16-01-2012
1,100.96,21-02-2011
2,49.49,21-02-2011
3,91.03,21-02-2011
2,48.49,16-01-2012
2,49.75,21-02-2011
3,69.98,16-01-2012
2,49.95,27-07-2011
2,49.8,27-07-2011
1,85,21-02-2011
2,42.69,21-02-2011
1,136.3,16-01-2012
3,93.99,27-07-2011
1,118.16,16-01-2012
1,134.35,27-07-2011
2,48.42,16-01-2012
2,48.39,16-01-2012
3,75.05,16-01-2012
3,83.75,22-02-2011
1,127.13,27-07-2011
2,44.5,27-07-2011
2,43.71,04-11-2010
3,81.25,04-11-2010
2,43.99,04-11-2010
2,41.94,04-11-2010
3,84.09,04-11-2010
2,53.58,04-11-2010
1,131.41,27-07-2011
3,92.49,27-07-2011
1,100.97,22-02-2011
3,70.1,22-02-2011
1,94.99,22-02-2011
3,86.99,22-02-2011
3,91.99,04-11-2010
3,90.55,22-02-2011
1,129.68,04-11-2010
3,87.66,04-11-2010
1,146.2,04-11-2010
1,126.36,04-11-2010
1,126.36,04-11-2010
1,149.59,04-11-2010
2,52,04-11-2010
1,110,22-02-2011
1,100.97,22-02-2011
2,47,27-07-2011
2,45.22,04-11-2010
2,50.88,04-11-2010
3,94.35,27-07-2011
2,41.93,22-02-2011
1,108.66,22-02-2011
1,129.25,27-07-2011
1,100.96,22-02-2011
2,41.98,22-02-2011
1,105,22-02-2011
1,127,27-07-2011
2,49.49,22-02-2011
3,77.9,22-02-2011
3,69.92,17-01-2012
3,94.35,27-07-2011
3,88.35,27-07-2011
3,81.25,05-11-2010
2,42.19,22-02-2011
2,49.5,17-01-2012
1,127.67,17-01-2012
2,41.94,05-11-2010
2,49.25,17-01-2012
3,84.09,05-11-2010
2,49.56,17-01-2012
2,53.58,05-11-2010
1,127.99,27-07-2011
1,126.25,17-01-2012
1,127.13,27-07-2011
1,126.26,05-11-2010
3,91.99,05-11-2010
3,69.94,17-01-2012
1,149.59,05-11-2010
1,127.67,17-01-2012
2,48.49,17-01-2012
2,45.22,05-11-2010
2,50.88,05-11-2010
1,129.63,05-11-2010
3,87.66,05-11-2010
2,49.55,17-01-2012
3,69.98,17-01-2012
3,69.92,17-01-2012
1,126.26,05-11-2010
2,52,05-11-2010
1,146.2,05-11-2010
3,69.98,17-01-2012
2,48.38,17-01-2012
1,127.67,17-01-2012
3,83.75,23-02-2011
1,122.89,17-01-2012
1,100.97,23-02-2011
1,94.99,23-02-2011
2,42.96,05-11-2010
3,86.99,23-02-2011
1,105,23-02-2011
3,70.1,23-02-2011
3,79.88,23-02-2011
3,81.25,06-11-2010
2,45.5,06-11-2010
1,94.99,23-02-2011
2,43.71,06-11-2010
2,41.94,06-11-2010
2,41.43,23-02-2011
1,109.99,23-02-2011
1,100.97,23-02-2011
1,100.96,23-02-2011
2,41.37,23-02-2011
2,49.49,23-02-2011
3,83.38,06-11-2010
3,91.99,06-11-2010
3,77.9,23-02-2011
1,126.82,06-11-2010
2,41.67,23-02-2011
1,126.16,06-11-2010
1,126.16,06-11-2010
1,146.2,06-11-2010
3,88.5,06-11-2010
3,91.15,28-07-2011
1,126.16,06-11-2010
2,45.22,06-11-2010
2,50.88,06-11-2010
3,89.99,28-07-2011
2,42.82,06-11-2010
1,127,28-07-2011
2,49.3,28-07-2011
1,133.3,28-07-2011
1,126.95,28-07-2011
2,44.5,28-07-2011
1,129.31,28-07-2011
3,92.49,28-07-2011
3,93.1,28-07-2011
2,47,28-07-2011
2,45.75,28-07-2011
1,129.25,28-07-2011
1,127,28-07-2011
3,93.1,28-07-2011
3,83.75,24-02-2011
2,43.99,18-01-2012
3,88,28-07-2011
1,100.97,24-02-2011
1,94.99,24-02-2011
3,70.1,24-02-2011
1,135.99,28-07-2011
2,45.88,18-01-2012
2,41.89,18-01-2012
1,127.13,28-07-2011
2,44.5,18-01-2012
3,79.88,24-02-2011
3,67.6,18-01-2012
2,37.86,24-02-2011
3,86.99,24-02-2011
1,105,24-02-2011
2,49.4,28-07-2011
3,67.62,18-01-2012
1,94.99,24-02-2011
1,104.34,18-01-2012
3,67.63,18-01-2012
1,100.97,24-02-2011
1,107.76,18-01-2012
1,109.99,24-02-2011
3,92.25,24-02-2011
1,100.96,24-02-2011
2,37.86,24-02-2011
2,44.55,18-01-2012
2,49.49,24-02-2011
1,119.83,18-01-2012
2,38,24-02-2011
3,65.29,18-01-2012
3,77.9,24-02-2011
2,46.45,18-01-2012
3,67.55,18-01-2012
3,69.27,18-01-2012
3,67.62,18-01-2012
1,122.89,18-01-2012
2,46.41,18-01-2012
2,44.53,18-01-2012
3,83.75,25-02-2011
1,94.99,25-02-2011
1,94.98,25-02-2011
3,70.1,25-02-2011
3,79.88,25-02-2011
2,49.8,29-07-2011
2,37.29,25-02-2011
2,49.95,29-07-2011
3,86.99,25-02-2011
1,105,25-02-2011
3,89.99,29-07-2011
1,133.3,29-07-2011
1,100.96,25-02-2011
2,37.24,25-02-2011
1,94.98,25-02-2011
1,126.95,29-07-2011
2,44.5,29-07-2011
2,52,06-11-2010
1,94.98,25-02-2011
2,45.5,13-11-2010
3,81.25,13-11-2010
2,43.71,13-11-2010
2,41.41,13-11-2010
3,84.35,13-11-2010
3,93.1,29-07-2011
2,52.48,13-11-2010
3,79.97,25-02-2011
1,129.25,29-07-2011
1,127,29-07-2011
1,125.25,13-11-2010
2,47,29-07-2011
1,125.25,13-11-2010
1,125.36,13-11-2010
2,37.44,25-02-2011
3,92.24,13-11-2010
1,127,29-07-2011
3,91.99,13-11-2010
2,52,13-11-2010
1,146.2,13-11-2010
3,94.01,29-07-2011
1,125.25,13-11-2010
1,135.99,29-07-2011
1,127.13,29-07-2011
2,38.97,19-01-2012
1,99.95,19-01-2012
3,65.57,19-01-2012
3,67.63,19-01-2012
1,95.74,19-01-2012
1,112.31,19-01-2012
3,65.69,19-01-2012
2,38.98,13-11-2010
2,39.63,19-01-2012
1,106.94,19-01-2012
3,67.55,19-01-2012
3,69.27,19-01-2012
2,45.5,14-11-2010
3,83.75,26-02-2011
2,43.71,14-11-2010
3,87.69,26-02-2011
1,94.99,26-02-2011
3,81.25,14-11-2010
3,68.82,19-01-2012
2,38.57,19-01-2012
1,125.15,14-11-2010
2,41.56,19-01-2012
1,94.98,26-02-2011
2,41.44,19-01-2012
2,41.41,14-11-2010
3,84.35,14-11-2010
3,70.1,26-02-2011
1,125.15,14-11-2010
2,36.68,26-02-2011
3,86.99,26-02-2011
3,91.99,14-11-2010
3,92.24,14-11-2010
1,125.15,14-11-2010
1,146.2,14-11-2010
3,79.96,26-02-2011
1,125.15,14-11-2010
1,94.98,26-02-2011
1,125.15,14-11-2010
1,94.98,26-02-2011
3,92.25,26-02-2011
1,100.96,26-02-2011
2,36.68,26-02-2011
2,52,14-11-2010
2,36.89,26-02-2011
3,86.28,26-02-2011
1,137.7,30-07-2011
2,49.95,30-07-2011
1,133.3,30-07-2011
3,89.99,30-07-2011
1,129.25,30-07-2011
1,127,30-07-2011
2,44.5,30-07-2011
2,45.5,15-11-2010
1,127,30-07-2011
2,38.98,14-11-2010
2,47,30-07-2011
2,43.71,15-11-2010
2,41.41,15-11-2010
3,87.06,30-07-2011
3,84.35,15-11-2010
1,125.05,15-11-2010
3,91.7,30-07-2011
3,81.25,15-11-2010
3,84.34,15-11-2010
1,125.05,15-11-2010
1,125.05,15-11-2010
1,94.99,27-02-2011
3,83.75,27-02-2011
1,125.05,15-11-2010
3,91.99,15-11-2010
1,94.98,27-02-2011
1,127.13,30-07-2011
1,125.05,15-11-2010
1,146.2,15-11-2010
2,35.26,27-02-2011
3,86.99,27-02-2011
2,52,15-11-2010
3,79.88,27-02-2011
1,105,27-02-2011
1,113.95,20-01-2012
2,36.28,20-01-2012
1,94.98,27-02-2011
3,92.25,27-02-2011
3,67.63,20-01-2012
1,100.96,27-02-2011
2,35.21,27-02-2011
3,81.14,27-02-2011
2,39.69,20-01-2012
2,36,20-01-2012
2,36.89,27-02-2011
1,108.07,20-01-2012
3,61.49,20-01-2012
3,61.13,20-01-2012
3,67.15,20-01-2012
3,60.51,20-01-2012
2,38.98,15-11-2010
2,36.5,20-01-2012
1,113.95,20-01-2012
2,37.47,20-01-2012
2,36,20-01-2012
3,81.25,16-11-2010
2,45.5,16-11-2010
2,43.71,16-11-2010
2,41.41,16-11-2010
3,83.8,16-11-2010
1,124.95,16-11-2010
3,84.34,16-11-2010
2,52.5,16-11-2010
1,124.95,16-11-2010
2,49.95,31-07-2011
1,137.7,31-07-2011
1,124.95,16-11-2010
3,91.99,16-11-2010
3,83.75,28-02-2011
3,87.69,28-02-2011
2,52,16-11-2010
1,124.95,16-11-2010
1,94.99,28-02-2011
1,133.3,31-07-2011
1,94.98,28-02-2011
1,146.2,16-11-2010
3,79.88,28-02-2011
3,89.99,31-07-2011
2,34.86,28-02-2011
3,86.99,28-02-2011
2,44.5,31-07-2011
3,79.7,28-02-2011
1,127,31-07-2011
1,94.98,28-02-2011
1,105,28-02-2011
1,100.96,28-02-2011
2,34.86,28-02-2011
3,79.83,28-02-2011
2,47,31-07-2011
1,129.25,31-07-2011
2,36.89,28-02-2011
3,90.67,31-07-2011
3,89.76,31-07-2011
2,45.5,17-11-2010
2,38.98,16-11-2010
1,137.99,31-07-2011
1,127.13,31-07-2011
3,93.75,31-07-2011
3,81.25,17-11-2010
1,124.85,17-11-2010
2,43.71,17-11-2010
2,38.93,17-11-2010
3,84.24,17-11-2010
2,52.43,17-11-2010
3,83.76,17-11-2010
1,124.85,17-11-2010
1,98.87,21-01-2012
1,124.85,17-11-2010
1,101.71,21-01-2012
1,124.85,17-11-2010
1,124.85,17-11-2010
3,70,21-01-2012
3,58.72,21-01-2012
2,34.93,21-01-2012
2,52,17-11-2010
1,92.99,21-01-2012
1,89.99,21-01-2012
3,87.69,01-03-2011
3,56.95,21-01-2012
2,36.5,21-01-2012
3,83.75,01-03-2011
2,34.93,21-01-2012
2,34.93,21-01-2012
1,94.98,01-03-2011
3,79.7,01-03-2011
1,101.71,21-01-2012
2,34.86,01-03-2011
3,86.99,01-03-2011
3,79.88,01-03-2011
1,105,01-03-2011
3,58.71,21-01-2012
1,100.96,01-03-2011
2,34.86,01-03-2011
2,38.96,17-11-2010
3,60.51,21-01-2012
1,94.98,01-03-2011
2,45.5,18-11-2010
1,137.7,02-08-2011
3,82.87,01-03-2011
3,61.49,21-01-2012
3,81.25,18-11-2010
2,36.5,21-01-2012
2,34.86,01-03-2011
2,38.93,18-11-2010
2,51.48,02-08-2011
3,89.98,02-08-2011
3,84.24,18-11-2010
2,37.47,21-01-2012
2,43.71,18-11-2010
2,38.93,18-11-2010
2,34.93,21-01-2012
3,83.76,18-11-2010
1,124.75,18-11-2010
1,124.75,18-11-2010
1,124.75,18-11-2010
2,49.95,02-08-2011
3,89.99,02-08-2011
1,124.81,18-11-2010
1,124.85,18-11-2010
1,124.75,18-11-2010
3,92.98,02-08-2011
2,47,02-08-2011
3,93.75,02-08-2011
2,52.01,02-08-2011
3,89.99,02-08-2011
2,51.48,02-08-2011
1,131.99,02-08-2011
3,83.75,02-03-2011
1,127.13,02-08-2011
3,87.69,02-03-2011
2,34.86,02-03-2011
3,86.99,02-03-2011
1,105,02-03-2011
2,38.96,18-11-2010
2,46.52,02-03-2011
3,79.7,02-03-2011
3,81.24,02-03-2011
2,52,18-11-2010
2,45.5,19-11-2010
1,100.96,02-03-2011
3,81.25,19-11-2010
2,38.93,19-11-2010
1,100.96,02-03-2011
2,34.86,02-03-2011
1,110,02-03-2011
3,84.24,19-11-2010
1,95.99,21-01-2012
2,43.71,19-11-2010
2,38.93,19-11-2010
3,83.76,19-11-2010
1,124.65,19-11-2010
3,85.58,02-03-2011
1,124.65,19-11-2010
2,34.86,02-03-2011
1,124.67,19-11-2010
1,124.65,19-11-2010
2,52,19-11-2010
1,124.85,19-11-2010
1,92.99,22-01-2012
3,70,22-01-2012
1,89.98,22-01-2012
2,36.81,22-01-2012
3,59.4,22-01-2012
3,71.38,22-01-2012
1,137.7,03-08-2011
1,89.98,22-01-2012
2,51.48,03-08-2011
1,140.75,03-08-2011
2,34.93,22-01-2012
1,91.12,22-01-2012
3,89.99,03-08-2011
2,47,03-08-2011
3,58.71,22-01-2012
3,83.75,03-03-2011
2,38.93,19-11-2010
3,87.69,03-03-2011
2,43.71,20-11-2010
3,81.25,20-11-2010
3,93.05,03-08-2011
2,37,20-11-2010
3,75,03-03-2011
3,86.99,03-03-2011
2,37.47,22-01-2012
3,89.98,03-08-2011
1,112.7,03-03-2011
3,71.38,22-01-2012
3,61.49,22-01-2012
2,36.5,22-01-2012
3,79.7,03-03-2011
2,51.48,03-08-2011
3,93.75,03-08-2011
3,84.24,20-11-2010
1,133.99,03-08-2011
1,127.13,03-08-2011
2,34.93,22-01-2012
3,79.88,03-03-2011
2,38.93,20-11-2010
3,83.76,20-11-2010
1,124.55,20-11-2010
1,105,03-03-2011
2,46.52,03-03-2011
2,52.01,03-08-2011
1,124.55,20-11-2010
1,94.88,03-03-2011
2,34.86,03-03-2011
1,110,03-03-2011
1,124.55,20-11-2010
1,94.88,03-03-2011
1,124.55,20-11-2010
1,116.89,03-03-2011
2,34.86,03-03-2011
3,77.9,03-03-2011
3,81.25,21-11-2010
2,37,21-11-2010
2,43.71,21-11-2010
2,38.93,21-11-2010
3,83.76,21-11-2010
1,124.55,21-11-2010
3,84.24,21-11-2010
2,49.94,21-11-2010
2,51.48,04-08-2011
1,137.7,04-08-2011
3,83.75,04-03-2011
3,87.69,04-03-2011
1,124.55,21-11-2010
1,95.99,22-01-2012
1,124.55,21-11-2010
1,124.55,21-11-2010
1,140.75,04-08-2011
3,74.4,04-03-2011
3,89.99,04-08-2011
3,86.99,04-03-2011
1,98.87,23-01-2012
1,105,04-03-2011
1,112.7,04-03-2011
3,79.7,04-03-2011
3,83.43,04-03-2011
2,41.94,23-01-2012
3,87.26,04-03-2011
2,47.17,04-03-2011
1,89.98,23-01-2012
3,70,23-01-2012
2,45.88,23-01-2012
1,116.89,04-03-2011
1,103.18,04-03-2011
2,47,04-08-2011
3,71.38,23-01-2012
1,110,04-03-2011
3,92.71,04-08-2011
2,44.5,23-01-2012
1,88.86,23-01-2012
3,79.88,04-03-2011
2,51.48,04-08-2011
3,89.56,04-08-2011
3,94.95,04-08-2011
2,34.86,04-03-2011
1,133.99,04-08-2011
1,127.13,04-08-2011
3,89.56,04-08-2011
2,52.01,04-08-2011
1,140.75,04-08-2011
3,81.25,22-11-2010
2,37,22-11-2010
1,91.12,23-01-2012
2,53.23,04-08-2011
2,43.71,22-11-2010
2,38.93,22-11-2010
3,84.24,22-11-2010
2,49.94,22-11-2010
1,124.55,22-11-2010
3,83.76,22-11-2010
1,124.55,22-11-2010
3,71.6,23-01-2012
3,60.01,23-01-2012
1,124.55,22-11-2010
1,124.55,22-11-2010
2,41.04,23-01-2012
2,37.47,23-01-2012
3,71.38,23-01-2012
3,83.75,05-03-2011
1,112.7,05-03-2011
3,79.88,05-03-2011
3,79.7,05-03-2011
3,75,05-03-2011
3,74.4,05-03-2011
3,86.99,05-03-2011
1,110,05-03-2011
3,87.26,05-03-2011
2,47.17,05-03-2011
1,103.18,05-03-2011
1,116.89,05-03-2011
1,105,05-03-2011
3,77.9,05-03-2011
1,137.7,05-08-2011
2,34.86,05-03-2011
2,51.48,05-08-2011
3,89.23,05-08-2011
3,89.99,05-08-2011
3,81.25,23-11-2010
2,53.4,05-08-2011
1,140.75,05-08-2011
2,43.71,23-11-2010
2,38.93,23-11-2010
2,53.55,05-08-2011
2,37,23-11-2010
3,83.76,23-11-2010
1,124.55,23-11-2010
2,53.53,05-08-2011
3,84.24,23-11-2010
2,49.94,23-11-2010
1,124.55,23-11-2010
1,124.55,23-11-2010
3,89.23,05-08-2011
3,92.31,05-08-2011
3,89.23,05-08-2011
1,95.99,23-01-2012
1,124.55,23-11-2010
2,52.01,05-08-2011
1,133.99,05-08-2011
1,127.13,05-08-2011
2,53.41,05-08-2011
2,41.94,24-01-2012
1,98.87,24-01-2012
1,89.98,24-01-2012
2,45.9,24-01-2012
3,83.75,06-03-2011
3,70,24-01-2012
2,45.88,24-01-2012
3,75,06-03-2011
3,71.38,24-01-2012
3,74.4,06-03-2011
3,86.99,06-03-2011
3,87.26,06-03-2011
2,47.17,06-03-2011
3,79.7,06-03-2011
1,112.7,06-03-2011
3,79.88,06-03-2011
1,110,06-03-2011
1,99,24-01-2012
3,71.37,24-01-2012
1,103.18,06-03-2011
1,87,24-01-2012
3,71.6,24-01-2012
1,121,06-03-2011
1,105,06-03-2011
2,37.47,24-01-2012
1,116.89,06-03-2011
3,71.38,24-01-2012
3,81.25,24-11-2010
2,34.86,06-03-2011
2,41.04,24-01-2012
3,77.9,06-03-2011
2,43.71,24-11-2010
2,38.93,24-11-2010
3,79.75,24-11-2010
1,124.04,24-11-2010
2,53.43,24-11-2010
1,124.04,24-11-2010
3,78.99,24-11-2010
2,52.43,24-11-2010
1,137.7,06-08-2011
1,124.04,24-11-2010
2,51.48,06-08-2011
1,140.75,06-08-2011
3,86.94,06-08-2011
3,89.99,06-08-2011
2,53.4,06-08-2011
2,53.53,06-08-2011
3,86.94,06-08-2011
2,51.44,06-08-2011
3,89.9,06-08-2011
1,139.99,06-08-2011
1,127.13,06-08-2011
3,86.94,06-08-2011
3,83.75,07-03-2011
1,140.75,06-08-2011
2,53.19,06-08-2011
3,75,07-03-2011
3,74.4,07-03-2011
3,86.99,07-03-2011
3,81.25,25-11-2010
3,78.99,25-11-2010
1,110,07-03-2011
3,87.26,07-03-2011
3,79.7,07-03-2011
1,112.7,07-03-2011
3,79.88,07-03-2011
2,43.71,25-11-2010
3,79.75,25-11-2010
2,51.49,25-11-2010
2,47.17,07-03-2011
1,121.06,07-03-2011
2,53.43,25-11-2010
1,123.94,25-11-2010
1,98.87,25-01-2012
1,89.98,25-01-2012
1,105,07-03-2011
1,116.89,07-03-2011
2,40.21,25-11-2010
2,45.9,25-01-2012
1,103.18,07-03-2011
1,146.2,25-11-2010
3,70,25-01-2012
2,45.88,25-01-2012
2,45.9,25-01-2012
1,121,07-03-2011
3,71.38,25-01-2012
2,34.86,07-03-2011
3,77.9,07-03-2011
1,99.59,25-01-2012
1,99,25-01-2012
2,38.92,25-01-2012
1,137.7,07-08-2011
3,71.6,25-01-2012
3,70,25-01-2012
1,140.75,07-08-2011
2,51.48,07-08-2011
2,44.57,25-01-2012
3,71.38,25-01-2012
2,43.71,26-11-2010
3,81.25,26-11-2010
3,86.4,07-08-2011
3,89.99,07-08-2011
2,53.4,07-08-2011
3,83.75,08-03-2011
2,53.55,07-08-2011
3,79.75,26-11-2010
3,78.99,26-11-2010
2,53.43,26-11-2010
2,51.49,26-11-2010
3,75,08-03-2011
3,74.4,08-03-2011
3,86.99,08-03-2011
1,112.7,08-03-2011
3,79.88,08-03-2011
1,122.3,08-03-2011
1,123.89,26-11-2010
2,53.95,07-08-2011
3,79.7,08-03-2011
1,105,08-03-2011
1,103.19,08-03-2011
2,40.21,26-11-2010
1,146.2,26-11-2010
3,86.4,07-08-2011
1,121.06,08-03-2011
2,51.44,07-08-2011
3,89.27,07-08-2011
1,116.89,08-03-2011
3,86.4,07-08-2011
1,135,07-08-2011
1,139.99,07-08-2011
1,127.13,07-08-2011
1,98.87,26-01-2012
2,42.91,26-01-2012
2,53.34,07-08-2011
1,110,08-03-2011
3,81.25,27-11-2010
2,53.58,27-11-2010
3,78.99,27-11-2010
1,121,08-03-2011
2,43.71,27-11-2010
2,52.78,27-11-2010
2,53.43,27-11-2010
3,79.75,27-11-2010
2,34.86,08-03-2011
1,123.82,27-11-2010
3,77.9,08-03-2011
3,70,26-01-2012
1,137.7,08-08-2011
1,146.2,27-11-2010
2,53.97,08-08-2011
2,40.5,26-01-2012
3,71.38,26-01-2012
1,87,26-01-2012
2,33,09-03-2011
3,72.25,26-01-2012
3,89.99,08-08-2011
1,138.1,08-08-2011
2,53.4,08-08-2011
2,41.74,26-01-2012
2,43.71,28-11-2010
2,53.55,08-08-2011
1,99,26-01-2012
3,81.25,28-11-2010
3,75,09-03-2011
1,99.59,26-01-2012
1,122,28-11-2010
3,78.75,28-11-2010
1,120.9,09-03-2011
3,79.88,09-03-2011
1,122.3,09-03-2011
2,53.58,28-11-2010
3,74.3,09-03-2011
3,80.99,09-03-2011
3,78.99,28-11-2010
2,52.78,28-11-2010
2,53.43,28-11-2010
3,79.7,09-03-2011
1,123.31,28-11-2010
2,53.95,08-08-2011
3,74.3,09-03-2011
1,110,09-03-2011
1,146.2,28-11-2010
2,51.44,08-08-2011
3,80.36,08-08-2011
2,42.26,26-01-2012
1,121.88,09-03-2011
3,80.36,08-08-2011
3,71.6,26-01-2012
1,121,09-03-2011
3,85,08-08-2011
1,105,09-03-2011
1,139.99,08-08-2011
3,60.51,26-01-2012
1,120.89,09-03-2011
1,87,26-01-2012
1,135,08-08-2011
1,127.13,08-08-2011
3,71.38,26-01-2012
2,34.86,09-03-2011
2,43.57,26-01-2012
2,53.22,08-08-2011
3,77.9,09-03-2011
2,53.58,29-11-2010
1,122,29-11-2010
3,78.75,29-11-2010
3,78.99,29-11-2010
2,53.43,29-11-2010
1,121.9,29-11-2010
1,146.2,29-11-2010
2,33,10-03-2011
3,75,10-03-2011
3,71.58,10-03-2011
3,80.99,10-03-2011
3,79.7,10-03-2011
1,110,10-03-2011
1,120.8,10-03-2011
3,79.88,10-03-2011
1,122.3,10-03-2011
2,27.94,10-03-2011
1,121.88,10-03-2011
3,72.25,10-03-2011
2,53.97,09-08-2011
1,105,10-03-2011
3,89.99,09-08-2011
1,121,10-03-2011
3,77.9,10-03-2011
1,120.79,10-03-2011
2,42.91,27-01-2012
2,53.4,09-08-2011
1,98.87,27-01-2012
2,53.55,09-08-2011
2,41.35,27-01-2012
2,54.29,09-08-2011
1,122.3,10-03-2011
3,70,27-01-2012
3,71.38,27-01-2012
2,53.95,09-08-2011
3,81.25,30-11-2010
3,78.99,30-11-2010
2,51.49,30-11-2010
3,94.95,09-08-2011
1,122,30-11-2010
3,78.75,30-11-2010
2,53.58,30-11-2010
2,53.43,30-11-2010
1,133.5,09-08-2011
2,51.44,09-08-2011
3,85.75,09-08-2011
3,74.46,27-01-2012
3,72.25,27-01-2012
3,80.48,09-08-2011
1,98.87,27-01-2012
3,85,09-08-2011
1,154.28,30-11-2010
1,135,09-08-2011
1,149.95,30-11-2010
2,41.35,27-01-2012
2,53.89,09-08-2011
1,99.98,27-01-2012
1,99,27-01-2012
1,146.2,30-11-2010
1,87.59,27-01-2012
2,41.35,27-01-2012
3,71.38,27-01-2012
2,33,11-03-2011
3,71.57,11-03-2011
3,80.99,11-03-2011
2,41.39,27-01-2012
1,120.65,11-03-2011
3,79.88,11-03-2011
3,79.7,11-03-2011
3,81.25,01-12-2010
1,122.3,11-03-2011
2,53.97,10-08-2011
1,105,11-03-2011
1,122,01-12-2010
2,53.58,01-12-2010
3,78.75,01-12-2010
1,98.86,27-01-2012
3,72.25,11-03-2011
2,53.43,01-12-2010
1,121.88,11-03-2011
3,78.99,01-12-2010
1,110,11-03-2011
3,89.53,01-12-2010
2,51.49,01-12-2010
1,120.64,11-03-2011
3,89.99,10-08-2011
2,53.4,10-08-2011
1,98.87,28-01-2012
1,149.95,01-12-2010
2,42.91,28-01-2012
1,146.2,01-12-2010
1,121,11-03-2011
2,53.55,10-08-2011
2,53.9,10-08-2011
3,77.9,11-03-2011
3,70,28-01-2012
2,54.29,10-08-2011
2,43.34,28-01-2012
2,53.95,10-08-2011
1,133.5,10-08-2011
1,122.3,11-03-2011
3,94.95,10-08-2011
3,87.46,10-08-2011
3,90.78,10-08-2011
3,74.46,28-01-2012
3,72.25,28-01-2012
1,127.13,10-08-2011
3,81.25,02-12-2010
1,91.11,28-01-2012
2,54.23,10-08-2011
2,41.4,28-01-2012
2,53.58,02-12-2010
2,53.43,02-12-2010
1,99,28-01-2012
3,78.99,02-12-2010
2,51.49,02-12-2010
1,122,02-12-2010
3,82.01,02-12-2010
1,89.56,28-01-2012
3,89.53,02-12-2010
2,45.76,28-01-2012
1,149.95,02-12-2010
1,146.2,02-12-2010
2,58.37,02-12-2010
3,77.72,28-01-2012
2,41.36,28-01-2012
2,41.98,28-01-2012
1,98.86,28-01-2012
2,53.97,11-08-2011
3,80,28-01-2012
1,140.75,11-08-2011
3,89.99,11-08-2011
2,53.4,11-08-2011
2,53.55,11-08-2011
2,53.9,11-08-2011
2,33,12-03-2011
2,54.29,11-08-2011
3,81.25,03-12-2010
3,75,12-03-2011
3,71.57,12-03-2011
1,122,03-12-2010
3,78.99,03-12-2010
1,140,11-08-2011
3,78.31,03-12-2010
2,53.95,11-08-2011
2,53.58,03-12-2010
1,120.5,12-03-2011
3,79.88,12-03-2011
2,51.49,03-12-2010
1,122.3,12-03-2011
1,105,12-03-2011
3,90.3,11-08-2011
1,154.28,03-12-2010
3,89.53,03-12-2010
3,79.7,12-03-2011
1,121.88,12-03-2011
1,154.28,03-12-2010
1,110,12-03-2011
3,72.25,12-03-2011
1,121,12-03-2011
3,91.25,11-08-2011
1,120.49,12-03-2011
1,149.95,03-12-2010
1,146.2,03-12-2010
2,58.37,03-12-2010
1,98.87,29-01-2012
2,54.54,11-08-2011
1,122.3,12-03-2011
2,42.91,29-01-2012
3,77.9,12-03-2011
2,45.9,29-01-2012
2,45.9,29-01-2012
3,70,29-01-2012
2,43.34,29-01-2012
3,81.25,04-12-2010
2,60.03,04-12-2010
2,53.58,04-12-2010
3,74.46,29-01-2012
3,78.99,04-12-2010
1,91.11,29-01-2012
